body,author,title,label,link,time,date,id,
"Circula nas redes sociais que o governador de São Paulo, João Doria (PSDB), disse que assinou o convênio para a produção e teste de uma vacina chinesa contra a Covid-19 em agosto de 2019. ",Nathália Afonso, #Verificamos: É falso que Doria assinou convênio para vacina contra a Covid-19 em agosto do ano passado,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/15/verificamos-doria-vacina-butantan/,19h02,15.jun.2020,60,
"Circula nas redes sociais um post que diz que a ativista ambiental sueca Greta Thunberg incentivou os chineses a parar de usar os hashis – aqueles tradicionais palitinhos utilizados como talheres. Segundo a legenda da imagem, o pedido teria sido feito para salvar centenas de árvores. “Os chineses aconselharam Greta Thunberg a regressar à escola, onde ela aprenderá que os palitos são feitos de bambu, e que o bambu é uma planta, não uma árvore”, complementa o post. Por meio do ​",Ítalo Rômany, #Verificamos: É falso que Greta Thunberg pediu para chineses pararem de usar hashis,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/15/verificamos-greta-chineses-hashis/,17h07,15.jun.2020,61,
"Circula pelas redes sociais uma imagem que diz que o governo da Argentina teria realizado um golpe e implantado uma “lei de desapropriação alimentar”. Segundo a publicação, com a suposta lei os argentinos só poderão comer “ração controlada pelo governo”. Por meio do ​",Gustavo Queiroz," #Verificamos: É falso que, após lei, argentinos só poderão comer ‘ração controlada pelo governo’",FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/15/verificamos-lei-argentinos-comida-governo/,17h02,15.jun.2020,62,
O que você precisa saber:,Jaqueline Sordi, Lupa na Ciência: estudos estimam que isolamento social já salvou milhões de vidas durante a pandemia,,https://piaui.folha.uol.com.br/lupa/2020/06/15/lupa-na-ciencia-isolamento-social/,12h00,15.jun.2020,63,
"Circula pelas redes sociais uma publicação que diz que a gripe A H1N1 matou, no ano de 2009, mais pessoas que a Covid-19. A legenda também afirma que o surto de gripe suína se originou na China. Por meio do ",Gustavo Queiroz, #Verificamos: É falso que a pandemia de H1N1 começou na China e matou mais que a Covid-19,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/12/verificamos-h1n1-covid-mortes/,20h12,12.jun.2020,64,
"Circula nas redes sociais uma imagem do presidente Jair Bolsonaro (sem partido) com uma pessoa que seria, segundo a legenda da foto, o sargento do Corpo de Bombeiros Maxwell Corrêa. O bombeiro foi detido nesta quarta-feira (10). Segundo a Polícia Civil e o Ministério Público do Rio (MPRJ), Corrêa teria sido cúmplice do ex-sargento da Polícia Militar Ronnie Lessa, principal suspeito do assassinato da vereadora Marielle Franco (PSOL) e do motorista dela, Anderson Gomes, em 2018. Por meio do ​",Ítalo Rômany, #Verificamos: Homem em foto com Bolsonaro não é bombeiro preso na quarta por suspeita de envolvimento no caso Marielle,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/12/verificamos-bolsonaro-bombeiro-marielle/,16h44,12.jun.2020,65,
O que você precisa saber:,Jaqueline Sordi, Lupa na Ciência: Entenda a confusão sobre transmissão da Covid-19 por quem não tem sintomas,,https://piaui.folha.uol.com.br/lupa/2020/06/12/lupa-na-ciencia-assintomaticos-transmissao/,12h00,12.jun.2020,66,
"Desde o início da pandemia, a origem do SARS-Cov-2, que causa a Covid-19, é fonte de desinformação. Recentemente, circulou nas redes sociais que o imunologista japonês Tasuku Honjo, vencedor do Prêmio Nobel de Medicina em 2018, declarou que o vírus foi fabricado em um laboratório na cidade de Wuhan. No Verifica desta semana, os apresentadores Gilberto Scofield Jr. e Natália Leal desmentem essa informação falsa.",Equipe Lupa, Verifica Coronavírus EP09: origem do novo coronavírus volta a ser boato nas redes,,https://piaui.folha.uol.com.br/lupa/2020/06/11/verifica-coronavirus-ep09-origem-coronavirus/,16h32,11.jun.2020,67,
"O Brasil detém o recorde mundial em peças de desinformação sobre o total de casos e mortes por Covid-19, doença causada pelo novo coronavírus. Desde o início da pandemia até o dia 8 de junho, plataformas de checagem produziram ao menos 34 verificações de peças de desinformação questionando esses dados – quase um quinto dos 149 conteúdos desse tipo analisados por plataformas de checagem de todo o mundo no período. Entre os desmentidos estão alegações de fraude para inflar os números reportados e comparativos equivocados de estatísticas da Covid-19 com outra fonte oficial.",Maurício Moraes, Brasil lidera desinformação sobre número de casos e mortes por Covid-19 no mundo,,https://piaui.folha.uol.com.br/lupa/2020/06/11/coronaverificado-numero-casos-mortes/,08h00,11.jun.2020,68,
Circula nas redes sociais que o Congresso aprovou uma lei que obriga o uso de máscaras dentro de casa e que permite que agentes violem os domicílios particulares para fiscalizar se as famílias estão obedecendo a lei. Por meio do ​,Ítalo Rômany, #Verificamos: É falso que Câmara aprovou lei que exige uso de máscara dentro de casa,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/10/verificamos-camara-mascara-casa/,19h37,10.jun.2020,69,
"Circula nas redes sociais uma foto que mostra o ex-candidato à presidência da República Fernando Haddad (PT) cantando parabéns sozinho, mas com vários pratos ao lado do bolo. A legenda diz que Haddad estaria em isolamento por Covid-19, mas sinaliza para os pratos, insinuando que o petista não estaria sozinho durante a comemoração. ",Nathália Afonso, #Verificamos: É falso que Haddad comemorou aniversário com amigos durante a quarentena,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/08/verificamos-haddad-festa-covid/,20h30,08.jun.2020,70,
"Circula pelas redes sociais um vídeo em que um jovem agride com um soco um homem que usava uma camisa com a bandeira dos Estados Unidos. De acordo com a legenda, o menino seria um membro do movimento “Black Lives Matter” e teria nocauteado “um idoso negro por usar a camiseta de seu país”. ",Gustavo Queiroz, #Verificamos: Vídeo que mostra adolescente agredindo idoso em metrô não tem relação com movimento Black Lives Matter,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/10/verificamos-video-agressao-idoso/,16h39,10.jun.2020,71,
"Maior estudo observacional com a cloroquina, publicado no final de março na revista Lancet, foi removido da plataforma por falhas nos dados. Ele afirmava que a droga não só era ineficaz, como também aumentava o risco de morte dos pacientes",Jaqueline Sordi," Lupa na Ciência: Apesar de polêmica envolvendo The Lancet, outros estudos recentes indicam ineficácia da cloroquina",,https://piaui.folha.uol.com.br/lupa/2020/06/10/lupa-na-ciencia-cloroquina-lancet/,12h00,10.jun.2020,72,
"Circula nas redes sociais que pacientes assintomáticos não transmitem o novo coronavírus, que causa a Covid-19. Essa informação começou a ser disseminada após a chefe do programa de emergências da Organização Mundial de Saúde (OMS), Maria van Kerkhove, afirmar que a transmissão da doença por pacientes sem sintomas de Covid-19 parece ser “rara”. Por meio do ​",Nathália Afonso, #Verificamos: É falso que OMS concluiu que pacientes assintomáticos não transmitem Covid-19,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/09/verificamos-oms-assintomaticos-covid/,18h30,09.jun.2020,73,
"Circula pelas redes sociais um vídeo em que uma multidão participa de uma apresentação de funk. De acordo com a legenda que sobrepõe a imagem, a cena seria referente a um “baile do tráfico” que teria acontecido “após proibição do STF das polícias operarem em favelas”. Por meio do ​",Gustavo Queiroz, #Verificamos: É antigo vídeo de baile funk que teria acontecido ‘após decisão do STF de suspender operações em comunidades’,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/09/verificamos-video-baile-decisao-stf/,16h47,09.jun.2020,74,
Circula nas redes sociais que a porta-voz da Organização Mundial da Saúde (OMS) Margaret Harris teria dito que nunca aconselhou a aplicação de confirmamento como uma medida de combate ao novo coronavírus. Por meio do ​,Nathália Afonso, #Verificamos: É falso que OMS desaconselhou a aplicação de medidas de isolamento social,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/09/verificamos-oms-desaconselhou-isolamento/,14h25,09.jun.2020,75,
"Circula nas redes sociais um vídeo com funcionários de um hospital abrindo caixas de álcool gel. A mulher que narra se diz perplexa, porque as caixas estão cheias de “areia”, com apenas duas garrafas de álcool em cada unidade. A legenda diz que o material foi enviado pelo governo de Pernambuco aos hospitais regionais do estado. Por meio do ​",Ítalo Rômany, #Verificamos: É falso que governo de Pernambuco enviou caixas de areia com duas garrafas de álcool gel para hospitais no interior,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/09/verificamos-pernambuco-areia-alcool/,13h58,09.jun.2020,76,
O que você precisa saber:,Jaqueline Sordi, Lupa na Ciência: Resultados de primeira fase de testes da vacina de Oxford com humanos ainda são desconhecidos,,https://piaui.folha.uol.com.br/lupa/2020/06/08/lupa-na-ciencia-vacina-oxford/,12h00,08.jun.2020,77,
"Diferentes receitas caseiras sem qualquer comprovação científica têm sido indicadas no mundo todo como a “solução ideal” para tratar ou curar a Covid-19. Apenas de 1º de abril a 8 de junho, plataformas de checagem de 37 países diferentes desmentiram 84 tipos de tratamentos supostamente milagrosos contra a doença, causada pelo novo coronavírus. ",Maurício Moraes," Chás, óleos, sêmen e veneno: cultura influencia desinformação sobre curas para Covid-19",,https://piaui.folha.uol.com.br/lupa/2020/06/09/coronaverificado-receitas-caseiras/,10h00,09.jun.2020,78,
"Circula nas redes sociais um print de um tuíte feito pelo presidente dos Estados Unidos, Donald Trump, em que diz: “Nós temos muita apreciação pelo Brasil e pelo seu vibrante povo, e o presidente ‘Javier’ Bolsonaro é um grande homem. Mas como amigo, eu tenho que dizer que ele não está lidando bem com a crise de maneira adequada. As coisas precisam mudar, caso contrário haverá um genocídio no Brasil, muito ruim”. A imagem foi compartilhada, entre outros, pelo ex-procurador geral da República Rodrigo Janot, em seu Twitter. Por meio do ​",Ítalo Rômany, #Verificamos: É falso tuíte de Trump criticando ‘Javier’ Bolsonaro pelo enfrentamento à pandemia de Covid-19,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/08/verificamos-tuite-trump-javier/,15h13,08.jun.2020,79,
"Circula nas redes sociais que o ministro interino da Saúde, Eduardo Pazuello, decidiu que os atestados de óbitos não poderão mais notificar as mortes como “suspeita de Covid-19”. ",Nathália Afonso, #Verificamos: É falso que ministro da Saúde proibiu incluir a expressão ‘suspeita de Covid-19’ em atestados de óbito,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/08/verificamos-obito-covid-suspeito/,19h19,08.jun.2020,80,
"Circula nas redes sociais uma foto que mostra doze tacos de beisebol com arame farpado enrolado na ponta. De acordo com a legenda, o produto teria sido apreendido no Rio de Janeiro no último domingo (7). Por meio do ",Gustavo Queiroz, #Verificamos: É falso que tacos de beisebol com arame farpado foram apreendidos em protestos contra o governo,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/08/verificamos-tacos-beisebol-apreendidos/,14h43,08.jun.2020,81,
"A Agência Lupa, a maior agência de checagem de fatos do Brasil, numa parceria com o Instituto Serapilheira, dedicado ao fomento à ciência e divulgação científica e a Organização das Nações Unidas para a Educação, a Ciência e a Cultura (Unesco) lançam nesta terça-feira um desdobramento do projeto ",Equipe Lupa," Em nova fase, CoronaVerificado é base para análises sobre desinformação em torno da Covid-19",,https://piaui.folha.uol.com.br/lupa/2020/06/08/coronaverificado-unesco-serrapilheira-lupa/,14h00,08.jun.2020,82,
"Circula nas redes sociais um tuíte supostamente publicado por uma conta verificada com o nome “Somos Todos PT”. O texto pede para os seguidores viralizarem “palavras de ódio contra nordestinos”, utilizando o que seriam perfis falsos de apoio ao governo do presidente Jair Bolsonaro (sem partido). Por meio do ",Gustavo Queiroz, #Verificamos: É montagem tuíte de petista pedindo para militantes viralizarem mensagens de ódio contra nordestinos,FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/05/verificamos-tuite-petista-odio-nordestinos/,17h27,05.jun.2020,83,
"Circula pelas redes sociais que o imunologista japonês Tasuku Honjo disse que o novo coronavírus (SARS-CoV-2) foi criado em laboratório. Vencedor do prêmio Nobel de Medicina em 2018, ele teria afirmado que o causador da Covid-19 não é natural, porque afeta países com clima diferente do da China. O médico teria falado ainda que trabalha no “laboratório de Wuhan”, na China, e que todos os telefones estão inoperantes há três meses. Segundo ele, todos os técnicos estariam mortos. Por meio do ​",Maurício Moraes," #Verificamos: É falso que Tasuku Honjo, vencedor do Nobel de Medicina, disse que coronavírus foi criado em laboratório",FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/05/verificamos-tasuku-honjo-nobel-coronavirus-laboratorio/,17h18,05.jun.2020,84,
"Circula pelas redes sociais um vídeo com a afirmação de que o interior do Hospital Municipal de Campanha do Anhembi, em São Paulo, está vazio. A construção emergencial foi feita para tratar pacientes de Covid-19, doença causada pelo novo coronavírus. Durante 3 minutos e 40 segundos, as imagens também mostram leitos inacabados e aparelhos desativados, em uma grande área desocupada. Um homem de máscara circula pelo local e, enquanto são mostradas as cenas, critica o gasto público feito com a unidade de saúde. Por meio do ​",Maurício Moraes," #Verificamos: É falso que Hospital de Campanha do Anhembi, em SP, está vazio",FALSO,https://piaui.folha.uol.com.br/lupa/2020/06/05/verificamos-hospital-de-campanha-do-anhembi-vazio/,13h34,05.jun.2020,85,
O que você precisa saber:,Jaqueline Sordi," Lupa na Ciência: O que já se sabe sobre a ivermectina, a droga antiparasitária que está sendo testada para tratar a Covid-19",,https://piaui.folha.uol.com.br/lupa/2020/06/05/lupa-na-ciencia-ivermectina/,12h00,05.jun.2020,86,
